datetime,day_of_week,order_id,order_total,payment_method,number_of_maindishes,number_of_snacks,number_of_drinks,number_of_soups,number_of_extras,is_takeaway
2025-07-17 18:33:00,4,22125,544.0,2,4.0,0.0,0.0,0.0,0.0,1
2025-07-17 18:36:00,4,22126,532.0,2,3.0,0.0,0.0,1.0,0.0,1
2025-07-17 18:55:00,4,22129,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-07-17 18:59:00,4,22130,367.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-07-17 19:26:00,4,8525,394.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-07-17 19:27:00,4,8524,972.0,3,3.0,3.0,7.0,0.0,0.0,0
2025-07-17 19:28:00,4,22131,163.0,2,1.0,0.0,0.0,0.0,1.0,1
2025-07-17 19:30:00,4,8523,232.0,3,1.0,0.0,0.0,1.0,1.0,1
2025-07-17 19:31:00,4,22133,351.0,2,1.0,3.0,0.0,0.0,0.0,1
2025-07-17 20:04:00,4,8526,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-18 12:01:00,5,22137,495.0,1,2.0,3.0,0.0,1.0,0.0,1
2025-07-18 15:33:00,5,22138,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-18 15:42:00,5,8527,1838.0,3,10.0,10.0,0.0,0.0,0.0,0
2025-07-18 15:52:00,5,22140,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-18 16:03:00,5,22141,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-18 16:22:00,5,22142,382.0,2,2.0,0.0,4.0,0.0,0.0,1
2025-07-18 16:28:00,5,22143,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-18 16:33:00,5,22144,262.0,2,1.0,1.0,2.0,0.0,0.0,1
2025-07-18 16:34:00,5,22145,491.0,1,3.0,2.0,1.0,0.0,0.0,1
2025-07-18 16:42:00,5,22146,159.0,2,1.0,0.0,1.0,0.0,0.0,1
2025-07-18 16:45:00,5,22147,317.0,2,1.0,3.0,0.0,0.0,0.0,1
2025-07-18 16:49:00,5,22148,152.0,1,1.0,1.0,0.0,0.0,1.0,1
2025-07-18 16:57:00,5,8528,495.0,3,3.0,2.0,0.0,0.0,0.0,1
2025-07-18 16:59:00,5,22150,189.0,2,1.0,1.0,0.0,0.0,1.0,1
2025-07-18 17:03:00,5,22151,446.0,2,2.0,3.0,0.0,0.0,0.0,1
2025-07-18 17:04:00,5,8529,367.0,3,3.0,0.0,0.0,0.0,0.0,1
2025-07-18 17:12:00,5,8530,320.0,3,1.0,3.0,0.0,0.0,0.0,1
2025-07-18 17:24:00,5,22154,267.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-07-18 17:26:00,5,8531,516.0,3,4.0,0.0,1.0,0.0,0.0,1
2025-07-18 17:38:00,5,22156,822.0,1,4.0,4.0,0.0,0.0,0.0,1
2025-07-18 17:39:00,5,8532,380.0,3,2.0,2.0,0.0,0.0,0.0,1
2025-07-18 17:43:00,5,8533,238.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-07-18 17:45:00,5,22159,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-18 17:47:00,5,8534,69.0,3,0.0,1.0,0.0,0.0,0.0,0
2025-07-18 17:52:00,5,8535,599.0,3,5.0,1.0,0.0,0.0,0.0,1
2025-07-18 17:59:00,5,22163,885.0,1,4.0,5.0,0.0,0.0,0.0,1
2025-07-18 18:04:00,5,8536,413.0,3,3.0,0.0,0.0,0.0,2.0,1
2025-07-18 18:17:00,5,22165,159.0,2,1.0,0.0,1.0,0.0,0.0,1
2025-07-18 18:21:00,5,22167,337.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-07-18 18:22:00,5,8544,871.0,3,4.0,4.0,3.0,0.0,0.0,0
2025-07-18 18:23:00,5,8544,871.0,3,4.0,4.0,3.0,0.0,0.0,0
2025-07-18 18:24:00,5,22169,93.0,1,0.0,0.0,0.0,1.0,0.0,1
2025-07-18 18:25:00,5,22170,422.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-07-18 18:35:00,5,8537,182.0,3,1.0,1.0,0.0,0.0,0.0,1
2025-07-18 18:39:00,5,8538,323.0,3,2.0,1.0,0.0,0.0,0.0,1
2025-07-18 18:44:00,5,22175,272.0,2,1.0,0.0,0.0,1.0,0.0,1
2025-07-18 18:45:00,5,22176,478.0,2,3.0,1.0,0.0,0.0,0.0,1
2025-07-18 18:49:00,5,22178,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-18 18:51:00,5,22179,169.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-07-18 18:53:00,5,8540,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-07-18 18:56:00,5,8545,460.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-07-18 18:58:00,5,22181,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-07-18 19:01:00,5,1358,326.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-07-18 19:02:00,5,8541,303.0,3,1.0,0.0,0.0,0.0,0.0,1
2025-07-18 19:22:00,5,22185,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-18 19:25:00,5,22186,373.0,1,3.0,0.0,0.0,0.0,0.0,1
2025-07-18 19:27:00,5,8547,268.0,3,2.0,0.0,1.0,0.0,0.0,0
2025-07-18 19:33:00,5,8548,503.0,3,1.0,0.0,2.0,0.0,0.0,0
2025-07-18 19:34:00,5,22187,575.0,1,4.0,0.0,0.0,1.0,0.0,1
2025-07-18 19:39:00,5,8550,449.4,3,2.0,1.0,2.0,0.0,0.0,0
2025-07-18 19:59:00,5,1359,445.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-07-18 20:27:00,5,8546,128.0,3,0.0,2.0,0.0,0.0,0.0,0
2025-07-18 20:28:00,5,8546,128.0,3,0.0,2.0,0.0,0.0,0.0,0
2025-07-18 20:39:00,5,8550,449.4,3,2.0,1.0,2.0,0.0,0.0,0
2025-07-19 15:30:00,6,8552,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-19 16:12:00,6,22200,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-19 16:23:00,6,22201,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-19 16:26:00,6,22202,446.0,1,3.0,1.0,0.0,0.0,0.0,1
2025-07-19 16:53:00,6,8556,485.0,3,2.0,2.0,2.0,0.0,1.0,0
2025-07-19 16:54:00,6,8553,248.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-07-19 17:00:00,6,22204,509.0,2,3.0,2.0,0.0,0.0,0.0,1
2025-07-19 17:07:00,6,8554,980.0,3,6.0,2.0,0.0,0.0,0.0,0
2025-07-19 17:13:00,6,8555,329.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-07-19 17:14:00,6,8555,329.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-07-19 17:18:00,6,8557,20.0,3,0.0,1.0,0.0,0.0,0.0,0
2025-07-19 17:22:00,6,8558,491.0,3,3.0,2.0,0.0,0.0,0.0,0
2025-07-19 17:24:00,6,22210,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-19 17:27:00,6,22212,163.0,2,1.0,0.0,1.0,0.0,0.0,1
2025-07-19 17:43:00,6,22213,202.0,1,1.0,1.0,0.0,0.0,0.0,1
2025-07-19 17:53:00,6,8559,367.0,3,3.0,0.0,0.0,0.0,0.0,1
2025-07-19 17:54:00,6,8560,343.0,3,2.0,0.0,0.0,1.0,0.0,1
2025-07-19 17:55:00,6,8561,39.0,3,0.0,0.0,1.0,0.0,0.0,0
2025-07-19 17:56:00,6,8562,721.0,3,4.0,3.0,0.0,0.0,2.0,1
2025-07-19 17:58:00,6,22218,142.0,2,0.0,2.0,0.0,0.0,0.0,1
2025-07-19 18:00:00,6,8568,493.0,3,2.0,0.0,1.0,0.0,0.0,0
2025-07-19 18:02:00,6,22219,327.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-07-19 18:03:00,6,8563,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-19 18:16:00,6,8564,124.0,3,0.0,0.0,1.0,0.0,0.0,0
2025-07-19 18:17:00,6,8565,482.0,3,4.0,0.0,0.0,0.0,0.0,0
2025-07-19 18:18:00,6,8566,430.0,3,3.0,1.0,0.0,0.0,0.0,1
2025-07-19 18:19:00,6,8567,613.0,3,2.0,1.0,2.0,1.0,1.0,0
2025-07-19 18:53:00,6,22225,429.0,2,3.0,0.0,1.0,0.0,0.0,1
2025-07-19 19:01:00,6,22227,436.0,1,4.0,0.0,0.0,0.0,0.0,1
2025-07-19 19:11:00,6,22230,478.0,2,3.0,1.0,0.0,0.0,0.0,1
2025-07-19 19:15:00,6,22231,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-19 19:34:00,6,22232,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-19 19:51:00,6,22233,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-19 19:54:00,6,22234,496.0,2,3.0,0.0,0.0,1.0,0.0,1
2025-07-19 19:59:00,6,22235,248.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-07-19 20:05:00,6,22237,528.0,2,3.0,1.0,2.0,0.0,0.0,1
2025-07-19 20:20:00,6,8570,406.0,3,2.0,2.0,0.0,0.0,0.0,1
2025-07-20 15:18:00,7,8571,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-20 16:05:00,7,22240,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-20 16:14:00,7,8574,390.6,3,2.0,2.0,2.0,0.0,0.0,0
2025-07-20 16:15:00,7,8574,390.6,3,2.0,2.0,2.0,0.0,0.0,0
2025-07-20 16:39:00,7,8576,548.0,3,3.0,2.0,4.0,0.0,0.0,0
2025-07-20 16:40:00,7,8578,674.0,3,3.0,0.0,2.0,0.0,0.0,0
2025-07-20 16:43:00,7,1360,323.0,3,2.0,1.0,1.0,0.0,0.0,0
2025-07-20 16:45:00,7,8576,548.0,3,3.0,2.0,4.0,0.0,0.0,0
2025-07-20 16:47:00,7,8573,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-07-20 16:52:00,7,8578,674.0,3,3.0,0.0,2.0,0.0,0.0,0
2025-07-20 17:00:00,7,8575,149.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-20 17:11:00,7,22248,123.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-07-20 17:15:00,7,8577,123.0,3,1.0,0.0,0.0,0.0,0.0,1
2025-07-20 17:16:00,7,22250,333.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-07-20 17:22:00,7,22251,301.0,1,1.0,0.0,0.0,2.0,0.0,1
2025-07-20 17:23:00,7,22252,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-20 17:31:00,7,22254,492.0,1,4.0,0.0,0.0,0.0,0.0,1
2025-07-20 17:34:00,7,22255,500.0,2,3.0,1.0,0.0,0.0,0.0,1
2025-07-20 17:43:00,7,22256,565.0,2,3.0,2.0,0.0,0.0,0.0,1
2025-07-20 17:44:00,7,8579,367.0,3,3.0,0.0,0.0,0.0,0.0,1
2025-07-20 17:48:00,7,8580,499.0,3,5.0,0.0,0.0,0.0,0.0,1
2025-07-20 17:50:00,7,22259,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-20 17:51:00,7,8581,254.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-07-20 17:55:00,7,8582,492.0,3,4.0,0.0,0.0,0.0,0.0,1
2025-07-20 17:59:00,7,22262,278.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-07-20 18:05:00,7,22264,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-20 18:14:00,7,22265,638.0,2,1.0,3.0,0.0,2.0,1.0,1
2025-07-20 18:16:00,7,22266,129.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-07-20 18:18:00,7,8583,153.0,3,1.0,0.0,0.0,0.0,0.0,1
2025-07-20 18:28:00,7,22268,347.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-07-20 18:32:00,7,22269,282.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-20 18:33:00,7,8589,466.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-07-20 18:40:00,7,22271,376.0,1,3.0,1.0,0.0,0.0,0.0,1
2025-07-20 18:41:00,7,8590,475.0,3,2.0,1.0,2.0,1.0,0.0,0
2025-07-20 18:42:00,7,8584,248.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-07-20 18:45:00,7,8585,623.0,3,5.0,2.0,0.0,0.0,0.0,0
2025-07-20 18:46:00,7,8585,623.0,3,5.0,2.0,0.0,0.0,0.0,0
2025-07-20 18:48:00,7,8586,-623.0,3,-5.0,-2.0,0.0,0.0,0.0,0
2025-07-20 19:01:00,7,22275,416.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-07-20 19:07:00,7,22276,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-20 19:08:00,7,22277,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-07-20 19:13:00,7,8587,123.0,3,1.0,0.0,0.0,0.0,0.0,1
2025-07-20 19:15:00,7,8588,508.0,3,4.0,2.0,0.0,0.0,0.0,1
2025-07-20 19:19:00,7,22281,501.0,1,2.0,4.0,0.0,0.0,1.0,1
2025-07-20 19:25:00,7,22282,357.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-07-20 19:32:00,7,1361,494.0,3,3.0,0.0,3.0,0.0,0.0,0
2025-07-20 19:37:00,7,8591,123.0,3,1.0,0.0,0.0,0.0,0.0,1
2025-07-20 19:42:00,7,1362,496.0,3,3.0,0.0,2.0,0.0,0.0,0
2025-07-20 20:14:00,7,8592,198.0,3,1.0,1.0,0.0,0.0,0.0,1
2025-07-22 13:44:00,2,22289,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-07-22 16:23:00,2,22290,496.0,2,2.0,3.0,0.0,0.0,2.0,1
2025-07-22 16:44:00,2,22291,413.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-07-22 16:51:00,2,8593,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-22 16:53:00,2,8594,611.0,3,5.0,0.0,2.0,0.0,0.0,0
2025-07-22 17:00:00,2,22294,228.0,2,1.0,1.0,1.0,0.0,0.0,1
2025-07-22 17:01:00,2,22295,407.0,2,2.0,0.0,0.0,1.0,0.0,1
2025-07-22 17:06:00,2,22296,208.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-07-22 17:09:00,2,8595,337.0,3,3.0,0.0,1.0,0.0,0.0,0
2025-07-22 17:15:00,2,8598,392.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-07-22 17:19:00,2,22298,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-07-22 17:20:00,2,22299,298.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-22 17:30:00,2,8594,611.0,3,5.0,0.0,2.0,0.0,0.0,0
2025-07-22 17:33:00,2,22301,452.0,1,2.0,0.0,0.0,2.0,0.0,1
2025-07-22 17:38:00,2,22302,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-22 17:43:00,2,22304,709.0,2,5.0,1.0,0.0,0.0,0.0,1
2025-07-22 17:45:00,2,22305,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-22 17:46:00,2,22307,353.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-07-22 17:49:00,2,8596,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-07-22 17:50:00,2,8597,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-22 17:53:00,2,8604,664.0,3,3.0,2.0,3.0,0.0,0.0,0
2025-07-22 17:54:00,2,8599,238.0,3,2.0,1.0,0.0,0.0,1.0,1
2025-07-22 17:58:00,2,8600,489.0,3,3.0,2.0,0.0,0.0,0.0,1
2025-07-22 18:01:00,2,8604,664.0,3,3.0,2.0,3.0,0.0,0.0,0
2025-07-22 18:04:00,2,22315,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-22 18:09:00,2,8606,426.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-07-22 18:11:00,2,22316,208.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-07-22 18:17:00,2,8601,20.0,3,0.0,0.0,0.0,0.0,1.0,0
2025-07-22 18:18:00,2,8602,212.0,3,1.0,1.0,0.0,0.0,1.0,1
2025-07-22 18:20:00,2,22320,327.0,1,2.0,2.0,0.0,0.0,0.0,1
2025-07-22 18:29:00,2,22321,351.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-07-22 18:30:00,2,22322,437.0,2,3.0,0.0,0.0,0.0,1.0,1
2025-07-22 18:31:00,2,22323,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-22 18:34:00,2,8606,426.0,3,2.0,2.0,2.0,0.0,0.0,0
2025-07-22 18:35:00,2,8612,318.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-07-22 18:38:00,2,8607,353.0,3,2.0,0.0,2.0,0.0,1.0,0
2025-07-22 18:44:00,2,22325,208.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-07-22 18:45:00,2,8604,664.0,3,3.0,2.0,3.0,0.0,0.0,0
2025-07-22 18:51:00,2,22327,426.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-07-22 18:55:00,2,8605,248.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-07-22 19:01:00,2,22329,254.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-07-22 19:12:00,2,22330,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-22 19:17:00,2,8611,387.0,3,2.0,1.0,2.0,0.0,0.0,0
2025-07-22 19:24:00,2,22333,1032.0,2,6.0,3.0,6.0,0.0,0.0,1
2025-07-22 19:26:00,2,22334,437.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-07-22 19:31:00,2,8608,323.0,3,2.0,1.0,0.0,0.0,0.0,1
2025-07-22 19:33:00,2,8609,218.0,3,1.0,0.0,0.0,1.0,0.0,1
2025-07-22 19:36:00,2,22337,412.0,2,2.0,2.0,0.0,0.0,0.0,1
2025-07-22 19:39:00,2,8610,590.0,3,3.0,3.0,0.0,0.0,1.0,1
2025-07-22 19:50:00,2,22340,212.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-07-23 14:03:00,3,8613,317.0,3,2.0,1.0,0.0,0.0,0.0,1
2025-07-23 14:14:00,3,22343,353.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-07-23 15:03:00,3,22344,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-23 15:45:00,3,8614,238.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-07-23 16:12:00,3,22345,512.0,1,4.0,1.0,0.0,0.0,0.0,1
2025-07-23 16:26:00,3,22346,376.0,1,3.0,1.0,0.0,0.0,0.0,1
2025-07-23 16:35:00,3,8616,218.0,3,1.0,1.0,1.0,0.0,0.0,0
2025-07-23 16:36:00,3,22347,208.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-07-23 16:54:00,3,22349,594.0,1,3.0,4.0,0.0,0.0,1.0,1
2025-07-23 16:59:00,3,22350,282.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-23 17:01:00,3,22351,535.0,2,2.0,1.0,0.0,2.0,0.0,1
2025-07-23 17:19:00,3,8617,263.0,3,2.0,1.0,0.0,0.0,0.0,0
2025-07-23 17:21:00,3,22355,413.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-07-23 17:24:00,3,8618,69.0,3,0.0,1.0,0.0,0.0,0.0,0
2025-07-23 17:26:00,3,22358,332.0,1,2.0,1.0,0.0,0.0,1.0,1
2025-07-23 17:34:00,3,22359,282.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-23 17:40:00,3,22360,1105.0,2,4.0,8.0,0.0,0.0,1.0,1
2025-07-23 17:56:00,3,8619,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-23 17:58:00,3,22363,278.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-23 18:00:00,3,22364,371.0,1,2.0,0.0,0.0,1.0,1.0,1
2025-07-23 18:01:00,3,22365,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-23 18:03:00,3,22367,298.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-23 18:12:00,3,22369,238.0,2,1.0,1.0,1.0,0.0,0.0,1
2025-07-23 18:13:00,3,8621,771.0,3,5.0,1.0,0.0,1.0,0.0,1
2025-07-23 18:16:00,3,22372,440.0,1,2.0,3.0,0.0,0.0,0.0,1
2025-07-23 18:20:00,3,22373,321.0,2,1.0,2.0,0.0,0.0,1.0,1
2025-07-23 18:27:00,3,8622,-119.0,3,-1.0,0.0,0.0,0.0,0.0,0
2025-07-23 18:37:00,3,8625,343.0,3,1.0,1.0,2.0,1.0,0.0,0
2025-07-23 18:40:00,3,1363,429.0,3,1.0,0.0,1.0,0.0,0.0,0
2025-07-23 18:42:00,3,8626,268.0,3,1.0,0.0,1.0,1.0,0.0,0
2025-07-23 18:54:00,3,1364,333.0,3,2.0,1.0,1.0,0.0,0.0,0
2025-07-23 18:58:00,3,22377,169.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-07-23 18:59:00,3,22378,129.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-07-23 19:00:00,3,8623,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-07-23 19:03:00,3,22380,328.0,2,2.0,1.0,0.0,0.0,1.0,1
2025-07-23 19:17:00,3,8624,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-07-23 19:29:00,3,22385,208.0,2,1.0,1.0,0.0,0.0,0.0,1
2025-07-23 19:53:00,3,8628,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-23 19:57:00,3,22387,361.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-07-23 20:02:00,3,1365,931.0,3,6.0,2.0,4.0,0.0,0.0,0
2025-07-23 20:14:00,3,1366,324.0,3,2.0,0.0,2.0,0.0,0.0,0
2025-07-23 20:16:00,3,1367,255.0,3,2.0,0.0,0.0,0.0,1.0,0
2025-07-23 20:25:00,3,1368,588.0,3,2.0,0.0,2.0,2.0,0.0,0
2025-07-23 20:54:00,3,1369,855.0,3,4.0,4.0,3.0,0.0,0.0,0
2025-07-23 20:56:00,3,1370,312.0,3,0.0,0.0,2.0,2.0,0.0,0
2025-07-24 15:10:00,4,8630,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-07-24 15:14:00,4,22397,338.0,2,2.0,0.0,2.0,0.0,1.0,1
2025-07-24 15:22:00,4,8631,89.0,3,0.0,0.0,0.0,1.0,0.0,0
2025-07-24 15:23:00,4,8632,49.0,3,0.0,0.0,1.0,0.0,0.0,0
2025-07-24 15:30:00,4,8633,69.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-24 15:55:00,4,22401,506.0,2,4.0,0.0,0.0,0.0,0.0,1
2025-07-24 16:20:00,4,22402,143.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-24 16:45:00,4,22403,264.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-07-24 16:50:00,4,22404,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-07-24 16:52:00,4,8634,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-24 16:56:00,4,22406,392.0,1,4.0,0.0,0.0,0.0,0.0,1
2025-07-24 17:14:00,4,22407,409.0,2,3.0,0.0,0.0,0.0,0.0,1
2025-07-24 17:15:00,4,8635,321.0,3,2.0,2.0,0.0,0.0,0.0,1
2025-07-24 17:21:00,4,22409,301.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-07-24 17:25:00,4,22410,357.0,1,2.0,0.0,0.0,1.0,1.0,1
2025-07-24 17:44:00,4,22411,317.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-07-24 17:45:00,4,22412,314.0,2,2.0,0.0,2.0,0.0,0.0,1
2025-07-24 17:48:00,4,8637,664.0,3,3.0,0.0,0.0,3.0,0.0,1
2025-07-24 17:49:00,4,8638,250.0,3,2.0,0.0,0.0,0.0,0.0,0
2025-07-24 17:55:00,4,8639,267.0,3,1.0,2.0,0.0,0.0,0.0,1
2025-07-24 18:02:00,4,22417,288.0,1,2.0,0.0,0.0,0.0,2.0,1
2025-07-24 18:08:00,4,22418,327.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-07-24 18:20:00,4,8641,218.0,3,2.0,0.0,1.0,0.0,0.0,0
2025-07-24 18:32:00,4,8640,445.0,3,4.0,1.0,0.0,0.0,0.0,1
2025-07-24 18:39:00,4,22420,634.0,2,4.0,3.0,0.0,0.0,0.0,1
2025-07-24 18:41:00,4,8646,701.0,3,3.0,2.0,4.0,0.0,0.0,0
2025-07-24 18:46:00,4,22421,834.0,2,4.0,4.0,0.0,0.0,0.0,1
2025-07-24 18:47:00,4,22423,123.0,1,1.0,0.0,0.0,0.0,0.0,1
2025-07-24 18:48:00,4,8642,242.0,3,2.0,0.0,0.0,0.0,0.0,1
2025-07-24 19:05:00,4,8646,701.0,3,3.0,2.0,4.0,0.0,0.0,0
2025-07-24 19:06:00,4,8643,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-24 19:08:00,4,8644,367.0,3,3.0,0.0,0.0,0.0,0.0,1
2025-07-24 19:10:00,4,8645,311.0,3,2.0,1.0,0.0,0.0,0.0,1
2025-07-24 19:12:00,4,1371,849.0,3,3.0,2.0,6.0,0.0,0.0,0
2025-07-24 19:29:00,4,22431,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-24 20:02:00,4,8647,516.6,3,2.0,0.0,4.0,1.0,1.0,0
2025-07-24 20:18:00,4,22434,357.0,2,2.0,1.0,0.0,0.0,0.0,1
2025-07-24 20:41:00,4,1372,881.0,3,3.0,1.0,6.0,0.0,0.0,0
2025-07-25 15:28:00,5,22436,441.0,1,3.0,0.0,0.0,0.0,1.0,1
2025-07-25 15:39:00,5,8648,398.0,3,3.0,0.0,0.0,0.0,0.0,0
2025-07-25 15:52:00,5,22437,298.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-25 16:10:00,5,8648,398.0,3,3.0,0.0,0.0,0.0,0.0,0
2025-07-25 16:13:00,5,22439,139.0,2,1.0,0.0,0.0,0.0,0.0,1
2025-07-25 16:20:00,5,8649,119.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-25 16:23:00,5,22441,524.0,1,3.0,3.0,0.0,0.0,0.0,1
2025-07-25 16:31:00,5,22443,182.0,1,1.0,1.0,0.0,0.0,0.0,1
2025-07-25 16:32:00,5,8650,125.0,3,1.0,0.0,0.0,0.0,0.0,0
2025-07-25 16:34:00,5,22445,274.0,2,2.0,0.0,0.0,0.0,0.0,1
2025-07-25 16:45:00,5,22446,242.0,1,2.0,0.0,0.0,0.0,0.0,1
2025-07-25 16:48:00,5,8651,20.0,3,0.0,1.0,0.0,0.0,0.0,0
2025-07-25 16:53:00,5,22448,301.0,2,1.0,2.0,0.0,0.0,0.0,1
2025-07-25 17:14:00,5,22449,321.0,1,2.0,1.0,0.0,0.0,0.0,1
2025-07-25 17:18:00,5,22450,581.0,2,3.0,2.0,0.0,0.0,1.0,1
2025-07-25 17:20:00,5,22452,228.0,1,1.0,1.0,0.0,0.0,1.0,1
2025-07-25 17:25:00,5,8655,570.0,3,3.0,2.0,2.0,0.0,0.0,0
2025-07-25 17:27:00,5,8656,333.0,3,2.0,0.0,0.0,1.0,0.0,0
2025-07-25 17:34:00,5,22453,274.0,2,2.0,0.0,0.0,0.0,0.0,1
